"BehaviorSpace results (NetLogo 6.2.0)"
"FlockingAnalisisRailsBack.nlogo"
"meanFlockmates"
"09/10/2021 14:19:33:263 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","mean [count flockmates] of turtles"
"9","3","1.5","3","1","300","5","105","3.966666666666667"
"10","3","1.5","3","1","300","5","95","4.086666666666667"
"9","3","1.5","3","1","300","5","106","4.026666666666666"
"10","3","1.5","3","1","300","5","96","4.086666666666667"
"9","3","1.5","3","1","300","5","107","3.993333333333333"
"10","3","1.5","3","1","300","5","97","4.153333333333333"
"9","3","1.5","3","1","300","5","108","3.94"
"10","3","1.5","3","1","300","5","98","4.14"
"9","3","1.5","3","1","300","5","109","3.9466666666666668"
"10","3","1.5","3","1","300","5","99","4.2"
"9","3","1.5","3","1","300","5","110","4.073333333333333"
"10","3","1.5","3","1","300","5","100","4.266666666666667"
"9","3","1.5","3","1","300","5","111","4.1"
"10","3","1.5","3","1","300","5","101","4.16"
"9","3","1.5","3","1","300","5","112","4.253333333333333"
"10","3","1.5","3","1","300","5","102","4.246666666666667"
"9","3","1.5","3","1","300","5","113","4.253333333333333"
"10","3","1.5","3","1","300","5","103","4.113333333333333"
"9","3","1.5","3","1","300","5","114","4.213333333333333"
"10","3","1.5","3","1","300","5","104","4.1066666666666665"
"9","3","1.5","3","1","300","5","115","4.173333333333333"
"10","3","1.5","3","1","300","5","105","4.2"
"9","3","1.5","3","1","300","5","116","4.193333333333333"
"10","3","1.5","3","1","300","5","106","4.346666666666667"
"9","3","1.5","3","1","300","5","117","4.213333333333333"
"10","3","1.5","3","1","300","5","107","4.413333333333333"
"9","3","1.5","3","1","300","5","118","4.26"
"10","3","1.5","3","1","300","5","108","4.466666666666667"
"9","3","1.5","3","1","300","5","119","4.273333333333333"
"10","3","1.5","3","1","300","5","109","4.246666666666667"
"9","3","1.5","3","1","300","5","120","4.213333333333333"
"10","3","1.5","3","1","300","5","110","4.133333333333334"
"9","3","1.5","3","1","300","5","121","4.153333333333333"
"10","3","1.5","3","1","300","5","111","4.046666666666667"
"9","3","1.5","3","1","300","5","122","4.153333333333333"
"10","3","1.5","3","1","300","5","112","4.126666666666667"
"9","3","1.5","3","1","300","5","123","4.266666666666667"
"10","3","1.5","3","1","300","5","113","4.26"
"9","3","1.5","3","1","300","5","124","4.3533333333333335"
"10","3","1.5","3","1","300","5","114","4.3933333333333335"
"9","3","1.5","3","1","300","5","125","4.566666666666666"
"10","3","1.5","3","1","300","5","115","4.306666666666667"
"9","3","1.5","3","1","300","5","126","4.546666666666667"
"10","3","1.5","3","1","300","5","116","4.24"
"9","3","1.5","3","1","300","5","127","4.406666666666666"
"10","3","1.5","3","1","300","5","117","4.253333333333333"
"9","3","1.5","3","1","300","5","128","4.366666666666666"
"10","3","1.5","3","1","300","5","118","4.36"
"9","3","1.5","3","1","300","5","129","4.366666666666666"
"10","3","1.5","3","1","300","5","119","4.44"
"9","3","1.5","3","1","300","5","130","4.586666666666667"
"10","3","1.5","3","1","300","5","120","4.326666666666667"
"9","3","1.5","3","1","300","5","131","4.833333333333333"
"10","3","1.5","3","1","300","5","121","4.053333333333334"
"9","3","1.5","3","1","300","5","132","5.046666666666667"
"10","3","1.5","3","1","300","5","122","3.986666666666667"
"9","3","1.5","3","1","300","5","133","5.046666666666667"
"10","3","1.5","3","1","300","5","123","3.94"
"9","3","1.5","3","1","300","5","134","5.046666666666667"
"10","3","1.5","3","1","300","5","124","4.053333333333334"
"9","3","1.5","3","1","300","5","135","5.08"
"10","3","1.5","3","1","300","5","125","4.086666666666667"
"9","3","1.5","3","1","300","5","136","5.12"
"10","3","1.5","3","1","300","5","126","4.14"
"9","3","1.5","3","1","300","5","137","5.1066666666666665"
"10","3","1.5","3","1","300","5","127","4.24"
"9","3","1.5","3","1","300","5","138","5.026666666666666"
"10","3","1.5","3","1","300","5","128","4.326666666666667"
"9","3","1.5","3","1","300","5","139","4.986666666666666"
"9","3","1.5","3","1","300","5","140","4.926666666666667"
"10","3","1.5","3","1","300","5","129","4.473333333333334"
"9","3","1.5","3","1","300","5","141","4.693333333333333"
"10","3","1.5","3","1","300","5","130","4.6"
"9","3","1.5","3","1","300","5","142","4.526666666666666"
"10","3","1.5","3","1","300","5","131","5.013333333333334"
"9","3","1.5","3","1","300","5","143","4.453333333333333"
"10","3","1.5","3","1","300","5","132","5.073333333333333"
"9","3","1.5","3","1","300","5","144","4.566666666666666"
"10","3","1.5","3","1","300","5","133","4.86"
"9","3","1.5","3","1","300","5","145","4.693333333333333"
"10","3","1.5","3","1","300","5","134","4.64"
"10","3","1.5","3","1","300","5","135","4.453333333333333"
"9","3","1.5","3","1","300","5","146","4.62"
"10","3","1.5","3","1","300","5","136","4.24"
"9","3","1.5","3","1","300","5","147","4.473333333333334"
"10","3","1.5","3","1","300","5","137","4.1"
"9","3","1.5","3","1","300","5","148","4.32"
"10","3","1.5","3","1","300","5","138","4.18"
"9","3","1.5","3","1","300","5","149","4.286666666666667"
"10","3","1.5","3","1","300","5","139","4.573333333333333"
"9","3","1.5","3","1","300","5","150","4.36"
"10","3","1.5","3","1","300","5","140","4.94"
"9","3","1.5","3","1","300","5","151","4.446666666666666"
"10","3","1.5","3","1","300","5","141","5.246666666666667"
"9","3","1.5","3","1","300","5","152","4.573333333333333"
"10","3","1.5","3","1","300","5","142","5.18"
"9","3","1.5","3","1","300","5","153","4.613333333333333"
"10","3","1.5","3","1","300","5","143","5.013333333333334"
"9","3","1.5","3","1","300","5","154","4.746666666666667"
"9","3","1.5","3","1","300","5","155","4.753333333333333"
"10","3","1.5","3","1","300","5","144","4.84"
"10","3","1.5","3","1","300","5","145","4.593333333333334"
"9","3","1.5","3","1","300","5","156","4.913333333333333"
"10","3","1.5","3","1","300","5","146","4.413333333333333"
"10","3","1.5","3","1","300","5","147","4.42"
"9","3","1.5","3","1","300","5","157","4.866666666666666"
"10","3","1.5","3","1","300","5","148","4.386666666666667"
"9","3","1.5","3","1","300","5","158","4.86"
"10","3","1.5","3","1","300","5","149","4.58"
"9","3","1.5","3","1","300","5","159","4.88"
"9","3","1.5","3","1","300","5","160","4.886666666666667"
"10","3","1.5","3","1","300","5","150","4.82"
"9","3","1.5","3","1","300","5","161","4.84"
"10","3","1.5","3","1","300","5","151","4.92"
"9","3","1.5","3","1","300","5","162","4.933333333333334"
"10","3","1.5","3","1","300","5","152","4.926666666666667"
"9","3","1.5","3","1","300","5","163","5"
"10","3","1.5","3","1","300","5","153","4.88"
"9","3","1.5","3","1","300","5","164","5.1"
"10","3","1.5","3","1","300","5","154","4.8"
"9","3","1.5","3","1","300","5","165","5.293333333333333"
"10","3","1.5","3","1","300","5","155","4.8133333333333335"
"9","3","1.5","3","1","300","5","166","5.32"
"10","3","1.5","3","1","300","5","156","4.846666666666667"
"9","3","1.5","3","1","300","5","167","5.3933333333333335"
"10","3","1.5","3","1","300","5","157","4.873333333333333"
"9","3","1.5","3","1","300","5","168","5.233333333333333"
"10","3","1.5","3","1","300","5","158","4.726666666666667"
"9","3","1.5","3","1","300","5","169","5.12"
"10","3","1.5","3","1","300","5","159","4.633333333333334"
"9","3","1.5","3","1","300","5","170","4.993333333333333"
"10","3","1.5","3","1","300","5","160","4.54"
"9","3","1.5","3","1","300","5","171","4.953333333333333"
"10","3","1.5","3","1","300","5","161","4.626666666666667"
"9","3","1.5","3","1","300","5","172","4.766666666666667"
"10","3","1.5","3","1","300","5","162","4.64"
"9","3","1.5","3","1","300","5","173","4.726666666666667"
"10","3","1.5","3","1","300","5","163","4.54"
"9","3","1.5","3","1","300","5","174","4.673333333333333"
"10","3","1.5","3","1","300","5","164","4.58"
"9","3","1.5","3","1","300","5","175","4.786666666666667"
"10","3","1.5","3","1","300","5","165","4.526666666666666"
"9","3","1.5","3","1","300","5","176","4.933333333333334"
"10","3","1.5","3","1","300","5","166","4.666666666666667"
"9","3","1.5","3","1","300","5","177","5.066666666666666"
"10","3","1.5","3","1","300","5","167","4.846666666666667"
"9","3","1.5","3","1","300","5","178","5.126666666666667"
"10","3","1.5","3","1","300","5","168","5.1"
"9","3","1.5","3","1","300","5","179","5.246666666666667"
"10","3","1.5","3","1","300","5","169","5.1866666666666665"
"9","3","1.5","3","1","300","5","180","5.326666666666667"
"10","3","1.5","3","1","300","5","170","5.446666666666666"
"9","3","1.5","3","1","300","5","181","5.433333333333334"
"10","3","1.5","3","1","300","5","171","5.666666666666667"
"9","3","1.5","3","1","300","5","182","5.466666666666667"
"10","3","1.5","3","1","300","5","172","5.653333333333333"
"9","3","1.5","3","1","300","5","183","5.5"
"10","3","1.5","3","1","300","5","173","5.573333333333333"
"9","3","1.5","3","1","300","5","184","5.573333333333333"
"10","3","1.5","3","1","300","5","174","5.533333333333333"
"9","3","1.5","3","1","300","5","185","5.553333333333334"
"9","3","1.5","3","1","300","5","186","5.533333333333333"
"10","3","1.5","3","1","300","5","175","5.466666666666667"
"9","3","1.5","3","1","300","5","187","5.613333333333333"
"10","3","1.5","3","1","300","5","176","5.573333333333333"
"9","3","1.5","3","1","300","5","188","5.6"
"10","3","1.5","3","1","300","5","177","5.64"
"9","3","1.5","3","1","300","5","189","5.6"
"10","3","1.5","3","1","300","5","178","5.693333333333333"
"9","3","1.5","3","1","300","5","190","5.44"
"10","3","1.5","3","1","300","5","179","5.74"
"9","3","1.5","3","1","300","5","191","5.44"
"10","3","1.5","3","1","300","5","180","5.746666666666667"
"9","3","1.5","3","1","300","5","192","5.46"
"10","3","1.5","3","1","300","5","181","5.56"
"9","3","1.5","3","1","300","5","193","5.486666666666666"
"10","3","1.5","3","1","300","5","182","5.426666666666667"
"9","3","1.5","3","1","300","5","194","5.433333333333334"
"10","3","1.5","3","1","300","5","183","5.366666666666666"
"9","3","1.5","3","1","300","5","195","5.62"
"10","3","1.5","3","1","300","5","184","5.306666666666667"
"9","3","1.5","3","1","300","5","196","5.746666666666667"
"10","3","1.5","3","1","300","5","185","5.466666666666667"
"9","3","1.5","3","1","300","5","197","5.82"
"10","3","1.5","3","1","300","5","186","5.6066666666666665"
"9","3","1.5","3","1","300","5","198","5.946666666666666"
"10","3","1.5","3","1","300","5","187","5.7"
"9","3","1.5","3","1","300","5","199","6.02"
"10","3","1.5","3","1","300","5","188","5.76"
"9","3","1.5","3","1","300","5","200","6.1"
"10","3","1.5","3","1","300","5","189","5.866666666666666"
"9","3","1.5","3","1","300","5","201","6.026666666666666"
"10","3","1.5","3","1","300","5","190","5.82"
"9","3","1.5","3","1","300","5","202","6.1466666666666665"
"10","3","1.5","3","1","300","5","191","6.08"
"9","3","1.5","3","1","300","5","203","6.286666666666667"
"10","3","1.5","3","1","300","5","192","6.093333333333334"
"9","3","1.5","3","1","300","5","204","6.46"
"10","3","1.5","3","1","300","5","193","6.1466666666666665"
"9","3","1.5","3","1","300","5","205","6.46"
"10","3","1.5","3","1","300","5","194","6.086666666666667"
"9","3","1.5","3","1","300","5","206","6.386666666666667"
"10","3","1.5","3","1","300","5","195","6.086666666666667"
"9","3","1.5","3","1","300","5","207","6.293333333333333"
"10","3","1.5","3","1","300","5","196","5.933333333333334"
"9","3","1.5","3","1","300","5","208","6.14"
"10","3","1.5","3","1","300","5","197","5.82"
"9","3","1.5","3","1","300","5","209","6.113333333333333"
"10","3","1.5","3","1","300","5","198","5.693333333333333"
"9","3","1.5","3","1","300","5","210","6.12"
"10","3","1.5","3","1","300","5","199","5.573333333333333"
"9","3","1.5","3","1","300","5","211","5.953333333333333"
"10","3","1.5","3","1","300","5","200","5.366666666666666"
"9","3","1.5","3","1","300","5","212","5.94"
"10","3","1.5","3","1","300","5","201","5.18"
"9","3","1.5","3","1","300","5","213","5.84"
"10","3","1.5","3","1","300","5","202","5.1066666666666665"
"9","3","1.5","3","1","300","5","214","5.7"
"10","3","1.5","3","1","300","5","203","5.053333333333334"
"9","3","1.5","3","1","300","5","215","5.5"
"10","3","1.5","3","1","300","5","204","4.9"
"9","3","1.5","3","1","300","5","216","5.36"
"10","3","1.5","3","1","300","5","205","4.94"
"9","3","1.5","3","1","300","5","217","5.28"
"10","3","1.5","3","1","300","5","206","4.986666666666666"
"9","3","1.5","3","1","300","5","218","5.153333333333333"
"10","3","1.5","3","1","300","5","207","4.953333333333333"
"9","3","1.5","3","1","300","5","219","5.033333333333333"
"10","3","1.5","3","1","300","5","208","5.013333333333334"
"9","3","1.5","3","1","300","5","220","5.1"
"10","3","1.5","3","1","300","5","209","5.166666666666667"
"9","3","1.5","3","1","300","5","221","5.06"
"10","3","1.5","3","1","300","5","210","5.133333333333334"
"9","3","1.5","3","1","300","5","222","5.1066666666666665"
"10","3","1.5","3","1","300","5","211","5.293333333333333"
"9","3","1.5","3","1","300","5","223","5.1466666666666665"
"10","3","1.5","3","1","300","5","212","5.326666666666667"
"9","3","1.5","3","1","300","5","224","5.16"
"10","3","1.5","3","1","300","5","213","5.266666666666667"
"9","3","1.5","3","1","300","5","225","5.153333333333333"
"10","3","1.5","3","1","300","5","214","5.253333333333333"
"9","3","1.5","3","1","300","5","226","5.1866666666666665"
"10","3","1.5","3","1","300","5","215","5.253333333333333"
"9","3","1.5","3","1","300","5","227","5.153333333333333"
"10","3","1.5","3","1","300","5","216","5.226666666666667"
"9","3","1.5","3","1","300","5","228","5.166666666666667"
"10","3","1.5","3","1","300","5","217","5.2"
"9","3","1.5","3","1","300","5","229","5.273333333333333"
"10","3","1.5","3","1","300","5","218","5.1466666666666665"
"9","3","1.5","3","1","300","5","230","5.433333333333334"
"10","3","1.5","3","1","300","5","219","5.26"
"9","3","1.5","3","1","300","5","231","5.44"
"10","3","1.5","3","1","300","5","220","5.433333333333334"
"9","3","1.5","3","1","300","5","232","5.546666666666667"
"10","3","1.5","3","1","300","5","221","5.526666666666666"
"9","3","1.5","3","1","300","5","233","5.626666666666667"
"10","3","1.5","3","1","300","5","222","5.593333333333334"
"9","3","1.5","3","1","300","5","234","5.62"
"10","3","1.5","3","1","300","5","223","5.513333333333334"
"9","3","1.5","3","1","300","5","235","5.633333333333334"
"10","3","1.5","3","1","300","5","224","5.54"
"9","3","1.5","3","1","300","5","236","5.64"
"10","3","1.5","3","1","300","5","225","5.873333333333333"
"9","3","1.5","3","1","300","5","237","5.786666666666667"
"10","3","1.5","3","1","300","5","226","6.226666666666667"
"9","3","1.5","3","1","300","5","238","5.906666666666666"
"10","3","1.5","3","1","300","5","227","6.42"
"9","3","1.5","3","1","300","5","239","6"
"10","3","1.5","3","1","300","5","228","6.48"
"9","3","1.5","3","1","300","5","240","6.073333333333333"
"10","3","1.5","3","1","300","5","229","6.5"
"9","3","1.5","3","1","300","5","241","6.1466666666666665"
"10","3","1.5","3","1","300","5","230","6.566666666666666"
"9","3","1.5","3","1","300","5","242","6.1466666666666665"
"10","3","1.5","3","1","300","5","231","6.513333333333334"
"9","3","1.5","3","1","300","5","243","6.213333333333333"
"10","3","1.5","3","1","300","5","232","6.506666666666667"
"9","3","1.5","3","1","300","5","244","6.18"
"10","3","1.5","3","1","300","5","233","6.526666666666666"
"10","3","1.5","3","1","300","5","234","6.54"
"9","3","1.5","3","1","300","5","245","6.1"
"10","3","1.5","3","1","300","5","235","6.42"
"9","3","1.5","3","1","300","5","246","6.066666666666666"
"10","3","1.5","3","1","300","5","236","6.24"
"9","3","1.5","3","1","300","5","247","6.166666666666667"
"10","3","1.5","3","1","300","5","237","6.166666666666667"
"9","3","1.5","3","1","300","5","248","6.16"
"10","3","1.5","3","1","300","5","238","5.973333333333334"
"10","3","1.5","3","1","300","5","239","6.013333333333334"
"9","3","1.5","3","1","300","5","249","6.193333333333333"
"9","3","1.5","3","1","300","5","250","6.126666666666667"
"10","3","1.5","3","1","300","5","240","6.086666666666667"
"10","3","1.5","3","1","300","5","241","6.16"
"9","3","1.5","3","1","300","5","251","6.166666666666667"
"10","3","1.5","3","1","300","5","242","6.24"
"9","3","1.5","3","1","300","5","252","6.193333333333333"
"10","3","1.5","3","1","300","5","243","6.306666666666667"
"9","3","1.5","3","1","300","5","253","6.153333333333333"
"10","3","1.5","3","1","300","5","244","6.3"
"9","3","1.5","3","1","300","5","254","6.2"
"10","3","1.5","3","1","300","5","245","6.226666666666667"
"9","3","1.5","3","1","300","5","255","6.26"
"10","3","1.5","3","1","300","5","246","6.153333333333333"
"9","3","1.5","3","1","300","5","256","6.346666666666667"
"10","3","1.5","3","1","300","5","247","6.226666666666667"
"9","3","1.5","3","1","300","5","257","6.4"
"10","3","1.5","3","1","300","5","248","6.22"
"9","3","1.5","3","1","300","5","258","6.273333333333333"
"9","3","1.5","3","1","300","5","259","6.333333333333333"
